Latitude,Longitude,q1,q2,q3,q4,Classification,responseList,Keywords_2,Keywords,Keywords_3,Keywords_Vect
52.28136,-1.54553,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28829,-1.53571,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28282,-1.54582,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28724,-1.53689,2.0,0.4,0.2,0.2,unsafe,Walking through the park made me feel uneasy as there is no lighting on the paths.,"[('uneasy lighting', 0.5117), ('walking park', 0.4638), ('park feel', 0.3216), ('lighting paths', 0.2559), ('feel', 0.0766)]","[('uneasy', 0.404), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441), ('feel', 0.0766)]","[('park feel uneasy', 0.6819), ('uneasy lighting', 0.5117), ('walking', 0.3186), ('park', 0.3162), ('lighting', 0.1441)]","[('park', 0.3162), ('paths', 0.2046), ('lighting', 0.1441)]"
52.28443,-1.5356,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28352,-1.54377,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28436,-1.53586,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28377,-1.54315,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28143,-1.54555,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28182,-1.54551,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28795,-1.53915,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.2834728,-1.5469188,3.0,0.6,0.4,0.4,safe,Route was a nice walk - would've been better in the daytime though.; The route was long at the end.,"[('better daytime', 0.6535), ('route long', 0.5408), ('route nice', 0.523), ('walk ve', 0.4271), ('end', 0.3451)]","[('daytime', 0.5343), ('long', 0.4702), ('better', 0.4544), ('walk', 0.4291), ('end', 0.3451)]","[('better daytime route', 0.7278), ('daytime route long', 0.695), ('nice walk ve', 0.637), ('route long end', 0.4873), ('ve better', 0.4188)]","[('nice walk', 0.6337), ('daytime', 0.5343), ('end', 0.3451), ('route', 0.3142)]"
52.28342,-1.5442,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28594,-1.54749,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28438,-1.53647,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.28527,-1.54722,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28727,-1.53664,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
52.2837661,-1.5431489,2.6666666666666665,0.4666666666666666,0.4666666666666666,0.33333333333333337,safe,For this time of night I felt fairly safe - there were quite a few shops open with members of public nearby.; The route was extremely isolated and it with little street lighting.; I didn't like walking through the park but the rest was fine. The high street has good street lighting,"[('street lighting', 0.4259), ('park rest', 0.3606), ('extremely isolated', 0.2425), ('nearby route', 0.2077), ('open members', 0.1547)]","[('night', 0.338), ('safe', 0.2979), ('shops', 0.2478), ('walking', 0.2346), ('park', 0.1531)]","[('little street lighting', 0.5852), ('didn like walking', 0.462), ('park rest fine', 0.4373), ('shops open members', 0.28), ('nearby route extremely', 0.1043)]","[('little street lighting', 0.5852), ('night', 0.338), ('rest', 0.2691), ('high street', 0.1815), ('park', 0.1531)]"
52.28996,-1.54479,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.28661,-1.54955,3.333333333333333,0.6,0.6666666666666666,0.4,safe,A really nice walk to do in the evening.; The route was short and sweet - only thing is the start of it is very poorly lit after 12am,"[('short sweet', 0.4849), ('evening route', 0.4279), ('lit 12am', 0.3674), ('walk', 0.203), ('really nice', 0.1523)]","[('short', 0.4032), ('evening', 0.3875), ('12am', 0.3024), ('walk', 0.203), ('start', 0.0754)]","[('poorly lit 12am', 0.6791), ('short sweet thing', 0.4918), ('evening route', 0.4279), ('really nice walk', 0.3598), ('thing start', 0.1084)]","[('evening', 0.3875), ('nice walk', 0.3583), ('route', 0.0854), ('thing', 0.0838), ('start', 0.0754)]"
52.28964,-1.54227,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.28992,-1.545,2.0,0.4,0.6,0.4,unsafe,I don't enjoy walking by the park at night - too many drunk people and too dark,"[('night drunk', 0.6594), ('park night', 0.4406), ('walking park', 0.2037), ('don enjoy', 0.1264), ('people', 0.0513)]","[('drunk', 0.526), ('night', 0.3774), ('park', 0.132), ('walking', 0.118), ('don', -0.0177)]","[('park night drunk', 0.7046), ('walking park night', 0.5303), ('people dark', 0.4086), ('park', 0.132), ('walking', 0.118)]","[('many drunk people', 0.6006), ('night', 0.3774), ('park', 0.132)]"
52.2918076,-1.5381524,3.0,0.6,0.7,0.3,safe,Short journey with street lights - was a club night so was busy as well; Long walk through the park feels dangerous at night - streets were full of drunk teenagers approaching me,"[('streets drunk', 0.5923), ('lights club', 0.1929), ('long walk', 0.1736), ('teenagers', 0.1541), ('park', -0.009)]","[('drunk', 0.3562), ('teenagers', 0.1541), ('club', 0.0759), ('park', -0.009), ('approaching', -0.0604)]","[('streets drunk teenagers', 0.695), ('club night', 0.4416), ('busy long walk', 0.381), ('short journey', 0.1315), ('walk park', 0.0809)]","[('drunk teenagers', 0.5579), ('club night', 0.4416), ('street lights', 0.2745), ('short journey', 0.1315), ('park', -0.009)]"
52.28431,-1.53668,2.5,0.4,0.3,0.2,unsafe,"The route felt fairly safe with some street lighting, however there was nobody around at this time of night.; The route did not feel safe at all. I had to walk through a park by myself and felt helpless if anything were to happen.","[('felt helpless', 0.381), ('night route', 0.3066), ('walk park', 0.2931), ('fairly safe', 0.1904), ('lighting time', 0.0903)]","[('helpless', 0.3453), ('night', 0.2396), ('park', 0.1952), ('walk', 0.1617), ('lighting', 0.0799)]","[('park felt helpless', 0.581), ('night route', 0.3066), ('street lighting time', 0.2877), ('felt fairly safe', 0.2228), ('park', 0.1952)]","[('street lighting', 0.3024), ('nobody', 0.2774), ('night', 0.2396), ('park', 0.1952), ('route', 0.0106)]"
